date,hour,day_of_week,weather,promotion,event,covers
2025-07-26,9,Saturday,Sunny,0,0,28
2025-07-26,10,Saturday,Sunny,0,0,24
2025-07-26,11,Saturday,Sunny,0,0,25
2025-07-26,12,Saturday,Sunny,0,0,65
2025-07-26,13,Saturday,Sunny,0,0,69
2025-07-26,14,Saturday,Sunny,0,0,71
2025-07-26,15,Saturday,Sunny,0,0,27
2025-07-26,16,Saturday,Sunny,0,0,32
2025-07-26,17,Saturday,Sunny,0,0,32
2025-07-26,18,Saturday,Sunny,0,0,90
2025-07-26,19,Saturday,Sunny,0,0,92
2025-07-26,20,Saturday,Sunny,0,0,91
2025-07-26,21,Saturday,Sunny,0,0,85
2025-07-26,22,Saturday,Sunny,0,0,32
2025-07-26,23,Saturday,Sunny,0,0,32
2025-07-27,0,Sunday,Rain,0,0,23
2025-07-27,1,Sunday,Rain,0,0,16
2025-07-27,2,Sunday,Rain,0,0,24
2025-07-27,3,Sunday,Rain,0,0,23
2025-07-27,4,Sunday,Rain,0,0,22
2025-07-27,5,Sunday,Rain,0,0,20
2025-07-27,6,Sunday,Rain,0,0,20
2025-07-27,7,Sunday,Rain,0,0,21
2025-07-27,8,Sunday,Rain,0,0,25
2025-07-27,9,Sunday,Rain,0,0,19
2025-07-27,10,Sunday,Rain,0,0,17
2025-07-27,11,Sunday,Rain,0,0,19
2025-07-27,12,Sunday,Rain,0,0,50
2025-07-27,13,Sunday,Rain,0,0,49
2025-07-27,14,Sunday,Rain,0,0,51
2025-07-27,15,Sunday,Rain,0,0,17
2025-07-27,16,Sunday,Rain,0,0,25
2025-07-27,17,Sunday,Rain,0,0,18
2025-07-27,18,Sunday,Rain,0,0,62
2025-07-27,19,Sunday,Rain,0,0,64
2025-07-27,20,Sunday,Rain,0,0,65
2025-07-27,21,Sunday,Rain,0,0,64
2025-07-27,22,Sunday,Rain,0,0,17
2025-07-27,23,Sunday,Rain,0,0,20
2025-07-28,0,Monday,Sunny,1,0,9
2025-07-28,1,Monday,Sunny,1,0,4
2025-07-28,2,Monday,Sunny,1,0,9
2025-07-28,3,Monday,Sunny,1,0,7
2025-07-28,4,Monday,Sunny,1,0,4
2025-07-28,5,Monday,Sunny,1,0,4
2025-07-28,6,Monday,Sunny,1,0,10
2025-07-28,7,Monday,Sunny,1,0,10
2025-07-28,8,Monday,Sunny,1,0,3
2025-07-28,9,Monday,Sunny,1,0,12
2025-07-28,10,Monday,Sunny,1,0,2
2025-07-28,11,Monday,Sunny,1,0,7
2025-07-28,12,Monday,Sunny,1,0,54
2025-07-28,13,Monday,Sunny,1,0,56
2025-07-28,14,Monday,Sunny,1,0,52
2025-07-28,15,Monday,Sunny,1,0,7
2025-07-28,16,Monday,Sunny,1,0,4
2025-07-28,17,Monday,Sunny,1,0,8
2025-07-28,18,Monday,Sunny,1,0,80
2025-07-28,19,Monday,Sunny,1,0,83
2025-07-28,20,Monday,Sunny,1,0,74
2025-07-28,21,Monday,Sunny,1,0,82
2025-07-28,22,Monday,Sunny,1,0,2
2025-07-28,23,Monday,Sunny,1,0,12
2025-07-29,0,Tuesday,Rain,0,0,7
2025-07-29,1,Tuesday,Rain,0,0,7
2025-07-29,2,Tuesday,Rain,0,0,6
2025-07-29,3,Tuesday,Rain,0,0,4
2025-07-29,4,Tuesday,Rain,0,0,7
2025-07-29,5,Tuesday,Rain,0,0,3
2025-07-29,6,Tuesday,Rain,0,0,6
2025-07-29,7,Tuesday,Rain,0,0,0
2025-07-29,8,Tuesday,Rain,0,0,2
2025-07-29,9,Tuesday,Rain,0,0,4
2025-07-29,10,Tuesday,Rain,0,0,4
2025-07-29,11,Tuesday,Rain,0,0,3
2025-07-29,12,Tuesday,Rain,0,0,28
2025-07-29,13,Tuesday,Rain,0,0,33
2025-07-29,14,Tuesday,Rain,0,0,37
2025-07-29,15,Tuesday,Rain,0,0,0
2025-07-29,16,Tuesday,Rain,0,0,0
2025-07-29,17,Tuesday,Rain,0,0,3
2025-07-29,18,Tuesday,Rain,0,0,46
2025-07-29,19,Tuesday,Rain,0,0,43
2025-07-29,20,Tuesday,Rain,0,0,49
2025-07-29,21,Tuesday,Rain,0,0,45
2025-07-29,22,Tuesday,Rain,0,0,4
2025-07-29,23,Tuesday,Rain,0,0,7
2025-07-30,0,Wednesday,Sunny,0,0,0
2025-07-30,1,Wednesday,Sunny,0,0,6
2025-07-30,2,Wednesday,Sunny,0,0,6
2025-07-30,3,Wednesday,Sunny,0,0,6
2025-07-30,4,Wednesday,Sunny,0,0,0
2025-07-30,5,Wednesday,Sunny,0,0,4
2025-07-30,6,Wednesday,Sunny,0,0,2
2025-07-30,7,Wednesday,Sunny,0,0,6
2025-07-30,8,Wednesday,Sunny,0,0,0
2025-07-30,9,Wednesday,Sunny,0,0,2
2025-07-30,10,Wednesday,Sunny,0,0,4
2025-07-30,11,Wednesday,Sunny,0,0,6
2025-07-30,12,Wednesday,Sunny,0,0,47
2025-07-30,13,Wednesday,Sunny,0,0,45
2025-07-30,14,Wednesday,Sunny,0,0,44
2025-07-30,15,Wednesday,Sunny,0,0,2
2025-07-30,16,Wednesday,Sunny,0,0,2
2025-07-30,17,Wednesday,Sunny,0,0,4
2025-07-30,18,Wednesday,Sunny,0,0,62
2025-07-30,19,Wednesday,Sunny,0,0,71
2025-07-30,20,Wednesday,Sunny,0,0,69
2025-07-30,21,Wednesday,Sunny,0,0,69
2025-07-30,22,Wednesday,Sunny,0,0,6
2025-07-30,23,Wednesday,Sunny,0,0,6
2025-07-31,0,Thursday,Rain,0,0,8
2025-07-31,1,Thursday,Rain,0,0,9
2025-07-31,2,Thursday,Rain,0,0,8
2025-07-31,3,Thursday,Rain,0,0,2
2025-07-31,4,Thursday,Rain,0,0,0
2025-07-31,5,Thursday,Rain,0,0,4
2025-07-31,6,Thursday,Rain,0,0,3
2025-07-31,7,Thursday,Rain,0,0,0
2025-07-31,8,Thursday,Rain,0,0,5
2025-07-31,9,Thursday,Rain,0,0,5
2025-07-31,10,Thursday,Rain,0,0,0
2025-07-31,11,Thursday,Rain,0,0,2
2025-07-31,12,Thursday,Rain,0,0,30
2025-07-31,13,Thursday,Rain,0,0,30
2025-07-31,14,Thursday,Rain,0,0,29
2025-07-31,15,Thursday,Rain,0,0,1
2025-07-31,16,Thursday,Rain,0,0,0
2025-07-31,17,Thursday,Rain,0,0,5
2025-07-31,18,Thursday,Rain,0,0,47
2025-07-31,19,Thursday,Rain,0,0,47
2025-07-31,20,Thursday,Rain,0,0,52
2025-07-31,21,Thursday,Rain,0,0,49
2025-07-31,22,Thursday,Rain,0,0,7
2025-07-31,23,Thursday,Rain,0,0,9
2025-08-01,0,Friday,Cloudy,0,0,7
2025-08-01,1,Friday,Cloudy,0,0,7
2025-08-01,2,Friday,Cloudy,0,0,2
2025-08-01,3,Friday,Cloudy,0,0,3
2025-08-01,4,Friday,Cloudy,0,0,3
2025-08-01,5,Friday,Cloudy,0,0,1
2025-08-01,6,Friday,Cloudy,0,0,10
2025-08-01,7,Friday,Cloudy,0,0,5
2025-08-01,8,Friday,Cloudy,0,0,5
2025-08-01,9,Friday,Cloudy,0,0,1
2025-08-01,10,Friday,Cloudy,0,0,2
2025-08-01,11,Friday,Cloudy,0,0,7
2025-08-01,12,Friday,Cloudy,0,0,38
2025-08-01,13,Friday,Cloudy,0,0,39
2025-08-01,14,Friday,Cloudy,0,0,43
2025-08-01,15,Friday,Cloudy,0,0,8
2025-08-01,16,Friday,Cloudy,0,0,1
2025-08-01,17,Friday,Cloudy,0,0,4
2025-08-01,18,Friday,Cloudy,0,0,59
2025-08-01,19,Friday,Cloudy,0,0,57
2025-08-01,20,Friday,Cloudy,0,0,62
2025-08-01,21,Friday,Cloudy,0,0,57
2025-08-01,22,Friday,Cloudy,0,0,7
2025-08-01,23,Friday,Cloudy,0,0,2
2025-08-02,0,Saturday,Rain,1,0,29
2025-08-02,1,Saturday,Rain,1,0,26
2025-08-02,2,Saturday,Rain,1,0,21
2025-08-02,3,Saturday,Rain,1,0,27
2025-08-02,4,Saturday,Rain,1,0,20
2025-08-02,5,Saturday,Rain,1,0,26
2025-08-02,6,Saturday,Rain,1,0,20
2025-08-02,7,Saturday,Rain,1,0,28
2025-08-02,8,Saturday,Rain,1,0,23
2025-08-02,9,Saturday,Rain,1,0,26
2025-08-02,10,Saturday,Rain,1,0,26
2025-08-02,11,Saturday,Rain,1,0,27
2025-08-02,12,Saturday,Rain,1,0,58
2025-08-02,13,Saturday,Rain,1,0,54
2025-08-02,14,Saturday,Rain,1,0,60
2025-08-02,15,Saturday,Rain,1,0,29
2025-08-02,16,Saturday,Rain,1,0,25
2025-08-02,17,Saturday,Rain,1,0,19
2025-08-02,18,Saturday,Rain,1,0,81
2025-08-02,19,Saturday,Rain,1,0,79
2025-08-02,20,Saturday,Rain,1,0,75
2025-08-02,21,Saturday,Rain,1,0,80
2025-08-02,22,Saturday,Rain,1,0,21
2025-08-02,23,Saturday,Rain,1,0,20
2025-08-03,0,Sunday,Cloudy,0,0,26
2025-08-03,1,Sunday,Cloudy,0,0,30
2025-08-03,2,Sunday,Cloudy,0,0,30
2025-08-03,3,Sunday,Cloudy,0,0,23
2025-08-03,4,Sunday,Cloudy,0,0,20
2025-08-03,5,Sunday,Cloudy,0,0,29
2025-08-03,6,Sunday,Cloudy,0,0,29
2025-08-03,7,Sunday,Cloudy,0,0,27
2025-08-03,8,Sunday,Cloudy,0,0,28
2025-08-03,9,Sunday,Cloudy,0,0,21
2025-08-03,10,Sunday,Cloudy,0,0,24
2025-08-03,11,Sunday,Cloudy,0,0,20
2025-08-03,12,Sunday,Cloudy,0,0,61
2025-08-03,13,Sunday,Cloudy,0,0,55
2025-08-03,14,Sunday,Cloudy,0,0,63
2025-08-03,15,Sunday,Cloudy,0,0,27
2025-08-03,16,Sunday,Cloudy,0,0,23
2025-08-03,17,Sunday,Cloudy,0,0,29
2025-08-03,18,Sunday,Cloudy,0,0,75
2025-08-03,19,Sunday,Cloudy,0,0,83
2025-08-03,20,Sunday,Cloudy,0,0,81
2025-08-03,21,Sunday,Cloudy,0,0,77
2025-08-03,22,Sunday,Cloudy,0,0,29
2025-08-03,23,Sunday,Cloudy,0,0,23
2025-08-04,0,Monday,Sunny,1,1,10
2025-08-04,1,Monday,Sunny,1,1,14
2025-08-04,2,Monday,Sunny,1,1,6
2025-08-04,3,Monday,Sunny,1,1,13
2025-08-04,4,Monday,Sunny,1,1,10
2025-08-04,5,Monday,Sunny,1,1,5
2025-08-04,6,Monday,Sunny,1,1,13
2025-08-04,7,Monday,Sunny,1,1,14
2025-08-04,8,Monday,Sunny,1,1,6
2025-08-04,9,Monday,Sunny,1,1,14
2025-08-04,10,Monday,Sunny,1,1,8
2025-08-04,11,Monday,Sunny,1,1,14
2025-08-04,12,Monday,Sunny,1,1,71
2025-08-04,13,Monday,Sunny,1,1,64
2025-08-04,14,Monday,Sunny,1,1,64
2025-08-04,15,Monday,Sunny,1,1,13
2025-08-04,16,Monday,Sunny,1,1,6
2025-08-04,17,Monday,Sunny,1,1,6
2025-08-04,18,Monday,Sunny,1,1,106
2025-08-04,19,Monday,Sunny,1,1,98
2025-08-04,20,Monday,Sunny,1,1,101
2025-08-04,21,Monday,Sunny,1,1,105
2025-08-04,22,Monday,Sunny,1,1,10
2025-08-04,23,Monday,Sunny,1,1,9
2025-08-05,0,Tuesday,Cloudy,0,0,8
2025-08-05,1,Tuesday,Cloudy,0,0,5
2025-08-05,2,Tuesday,Cloudy,0,0,2
2025-08-05,3,Tuesday,Cloudy,0,0,10
2025-08-05,4,Tuesday,Cloudy,0,0,3
2025-08-05,5,Tuesday,Cloudy,0,0,1
2025-08-05,6,Tuesday,Cloudy,0,0,3
2025-08-05,7,Tuesday,Cloudy,0,0,7
2025-08-05,8,Tuesday,Cloudy,0,0,10
2025-08-05,9,Tuesday,Cloudy,0,0,1
2025-08-05,10,Tuesday,Cloudy,0,0,4
2025-08-05,11,Tuesday,Cloudy,0,0,2
2025-08-05,12,Tuesday,Cloudy,0,0,45
2025-08-05,13,Tuesday,Cloudy,0,0,44
2025-08-05,14,Tuesday,Cloudy,0,0,42
2025-08-05,15,Tuesday,Cloudy,0,0,7
2025-08-05,16,Tuesday,Cloudy,0,0,3
2025-08-05,17,Tuesday,Cloudy,0,0,2
2025-08-05,18,Tuesday,Cloudy,0,0,63
2025-08-05,19,Tuesday,Cloudy,0,0,65
2025-08-05,20,Tuesday,Cloudy,0,0,65
2025-08-05,21,Tuesday,Cloudy,0,0,56
2025-08-05,22,Tuesday,Cloudy,0,0,0
2025-08-05,23,Tuesday,Cloudy,0,0,4
2025-08-06,0,Wednesday,Sunny,1,0,4
2025-08-06,1,Wednesday,Sunny,1,0,6
2025-08-06,2,Wednesday,Sunny,1,0,5
2025-08-06,3,Wednesday,Sunny,1,0,4
2025-08-06,4,Wednesday,Sunny,1,0,2
2025-08-06,5,Wednesday,Sunny,1,0,4
2025-08-06,6,Wednesday,Sunny,1,0,10
2025-08-06,7,Wednesday,Sunny,1,0,3
2025-08-06,8,Wednesday,Sunny,1,0,8
2025-08-06,9,Wednesday,Sunny,1,0,11
2025-08-06,10,Wednesday,Sunny,1,0,4
2025-08-06,11,Wednesday,Sunny,1,0,6
2025-08-06,12,Wednesday,Sunny,1,0,50
2025-08-06,13,Wednesday,Sunny,1,0,55
2025-08-06,14,Wednesday,Sunny,1,0,52
2025-08-06,15,Wednesday,Sunny,1,0,8
2025-08-06,16,Wednesday,Sunny,1,0,11
2025-08-06,17,Wednesday,Sunny,1,0,5
2025-08-06,18,Wednesday,Sunny,1,0,79
2025-08-06,19,Wednesday,Sunny,1,0,75
2025-08-06,20,Wednesday,Sunny,1,0,80
2025-08-06,21,Wednesday,Sunny,1,0,75
2025-08-06,22,Wednesday,Sunny,1,0,3
2025-08-06,23,Wednesday,Sunny,1,0,3
2025-08-07,0,Thursday,Cloudy,0,1,8
2025-08-07,1,Thursday,Cloudy,0,1,4
2025-08-07,2,Thursday,Cloudy,0,1,2
2025-08-07,3,Thursday,Cloudy,0,1,4
2025-08-07,4,Thursday,Cloudy,0,1,2
2025-08-07,5,Thursday,Cloudy,0,1,10
2025-08-07,6,Thursday,Cloudy,0,1,4
2025-08-07,7,Thursday,Cloudy,0,1,4
2025-08-07,8,Thursday,Cloudy,0,1,6
2025-08-07,9,Thursday,Cloudy,0,1,10
2025-08-07,10,Thursday,Cloudy,0,1,8
2025-08-07,11,Thursday,Cloudy,0,1,12
2025-08-07,12,Thursday,Cloudy,0,1,49
2025-08-07,13,Thursday,Cloudy,0,1,55
2025-08-07,14,Thursday,Cloudy,0,1,57
2025-08-07,15,Thursday,Cloudy,0,1,10
2025-08-07,16,Thursday,Cloudy,0,1,2
2025-08-07,17,Thursday,Cloudy,0,1,10
2025-08-07,18,Thursday,Cloudy,0,1,79
2025-08-07,19,Thursday,Cloudy,0,1,79
2025-08-07,20,Thursday,Cloudy,0,1,82
2025-08-07,21,Thursday,Cloudy,0,1,77
2025-08-07,22,Thursday,Cloudy,0,1,4
2025-08-07,23,Thursday,Cloudy,0,1,4
2025-08-08,0,Friday,Sunny,1,0,11
2025-08-08,1,Friday,Sunny,1,0,9
2025-08-08,2,Friday,Sunny,1,0,5
2025-08-08,3,Friday,Sunny,1,0,6
2025-08-08,4,Friday,Sunny,1,0,12
2025-08-08,5,Friday,Sunny,1,0,4
2025-08-08,6,Friday,Sunny,1,0,4
2025-08-08,7,Friday,Sunny,1,0,8
2025-08-08,8,Friday,Sunny,1,0,10
2025-08-08,9,Friday,Sunny,1,0,4
2025-08-08,10,Friday,Sunny,1,0,5
2025-08-08,11,Friday,Sunny,1,0,5
2025-08-08,12,Friday,Sunny,1,0,48
2025-08-08,13,Friday,Sunny,1,0,49
2025-08-08,14,Friday,Sunny,1,0,56
2025-08-08,15,Friday,Sunny,1,0,2
2025-08-08,16,Friday,Sunny,1,0,12
2025-08-08,17,Friday,Sunny,1,0,11
2025-08-08,18,Friday,Sunny,1,0,79
2025-08-08,19,Friday,Sunny,1,0,78
2025-08-08,20,Friday,Sunny,1,0,83
2025-08-08,21,Friday,Sunny,1,0,76
2025-08-08,22,Friday,Sunny,1,0,3
2025-08-08,23,Friday,Sunny,1,0,8
2025-08-09,0,Saturday,Sunny,0,0,32
2025-08-09,1,Saturday,Sunny,0,0,31
2025-08-09,2,Saturday,Sunny,0,0,29
2025-08-09,3,Saturday,Sunny,0,0,26
2025-08-09,4,Saturday,Sunny,0,0,30
2025-08-09,5,Saturday,Sunny,0,0,30
2025-08-09,6,Saturday,Sunny,0,0,31
2025-08-09,7,Saturday,Sunny,0,0,32
2025-08-09,8,Saturday,Sunny,0,0,32
2025-08-09,9,Saturday,Sunny,0,0,24
2025-08-09,10,Saturday,Sunny,0,0,28
2025-08-09,11,Saturday,Sunny,0,0,23
2025-08-09,12,Saturday,Sunny,0,0,68
2025-08-09,13,Saturday,Sunny,0,0,69
2025-08-09,14,Saturday,Sunny,0,0,61
2025-08-09,15,Saturday,Sunny,0,0,24
2025-08-09,16,Saturday,Sunny,0,0,32
2025-08-09,17,Saturday,Sunny,0,0,30
2025-08-09,18,Saturday,Sunny,0,0,85
2025-08-09,19,Saturday,Sunny,0,0,87
2025-08-09,20,Saturday,Sunny,0,0,84
2025-08-09,21,Saturday,Sunny,0,0,84
2025-08-09,22,Saturday,Sunny,0,0,26
2025-08-09,23,Saturday,Sunny,0,0,28
2025-08-10,0,Sunday,Sunny,1,0,33
2025-08-10,1,Sunday,Sunny,1,0,35
2025-08-10,2,Sunday,Sunny,1,0,30
2025-08-10,3,Sunday,Sunny,1,0,35
2025-08-10,4,Sunday,Sunny,1,0,34
2025-08-10,5,Sunday,Sunny,1,0,33
2025-08-10,6,Sunday,Sunny,1,0,33
2025-08-10,7,Sunday,Sunny,1,0,35
2025-08-10,8,Sunday,Sunny,1,0,37
2025-08-10,9,Sunday,Sunny,1,0,34
2025-08-10,10,Sunday,Sunny,1,0,28
2025-08-10,11,Sunday,Sunny,1,0,34
2025-08-10,12,Sunday,Sunny,1,0,74
2025-08-10,13,Sunday,Sunny,1,0,77
2025-08-10,14,Sunday,Sunny,1,0,75
2025-08-10,15,Sunday,Sunny,1,0,30
2025-08-10,16,Sunday,Sunny,1,0,37
2025-08-10,17,Sunday,Sunny,1,0,32
2025-08-10,18,Sunday,Sunny,1,0,111
2025-08-10,19,Sunday,Sunny,1,0,110
2025-08-10,20,Sunday,Sunny,1,0,109
2025-08-10,21,Sunday,Sunny,1,0,111
2025-08-10,22,Sunday,Sunny,1,0,36
2025-08-10,23,Sunday,Sunny,1,0,32
2025-08-11,0,Monday,Sunny,0,1,7
2025-08-11,1,Monday,Sunny,0,1,4
2025-08-11,2,Monday,Sunny,0,1,10
2025-08-11,3,Monday,Sunny,0,1,11
2025-08-11,4,Monday,Sunny,0,1,4
2025-08-11,5,Monday,Sunny,0,1,6
2025-08-11,6,Monday,Sunny,0,1,12
2025-08-11,7,Monday,Sunny,0,1,9
2025-08-11,8,Monday,Sunny,0,1,5
2025-08-11,9,Monday,Sunny,0,1,3
2025-08-11,10,Monday,Sunny,0,1,4
2025-08-11,11,Monday,Sunny,0,1,11
2025-08-11,12,Monday,Sunny,0,1,58
2025-08-11,13,Monday,Sunny,0,1,62
2025-08-11,14,Monday,Sunny,0,1,60
2025-08-11,15,Monday,Sunny,0,1,6
2025-08-11,16,Monday,Sunny,0,1,7
2025-08-11,17,Monday,Sunny,0,1,2
2025-08-11,18,Monday,Sunny,0,1,91
2025-08-11,19,Monday,Sunny,0,1,86
2025-08-11,20,Monday,Sunny,0,1,85
2025-08-11,21,Monday,Sunny,0,1,90
2025-08-11,22,Monday,Sunny,0,1,8
2025-08-11,23,Monday,Sunny,0,1,2
2025-08-12,0,Tuesday,Sunny,0,0,4
2025-08-12,1,Tuesday,Sunny,0,0,4
2025-08-12,2,Tuesday,Sunny,0,0,6
2025-08-12,3,Tuesday,Sunny,0,0,8
2025-08-12,4,Tuesday,Sunny,0,0,2
2025-08-12,5,Tuesday,Sunny,0,0,8
2025-08-12,6,Tuesday,Sunny,0,0,8
2025-08-12,7,Tuesday,Sunny,0,0,8
2025-08-12,8,Tuesday,Sunny,0,0,6
2025-08-12,9,Tuesday,Sunny,0,0,8
2025-08-12,10,Tuesday,Sunny,0,0,6
2025-08-12,11,Tuesday,Sunny,0,0,8
2025-08-12,12,Tuesday,Sunny,0,0,49
2025-08-12,13,Tuesday,Sunny,0,0,46
2025-08-12,14,Tuesday,Sunny,0,0,44
2025-08-12,15,Tuesday,Sunny,0,0,6
2025-08-12,16,Tuesday,Sunny,0,0,8
2025-08-12,17,Tuesday,Sunny,0,0,10
2025-08-12,18,Tuesday,Sunny,0,0,64
2025-08-12,19,Tuesday,Sunny,0,0,66
2025-08-12,20,Tuesday,Sunny,0,0,64
2025-08-12,21,Tuesday,Sunny,0,0,62
2025-08-12,22,Tuesday,Sunny,0,0,4
2025-08-12,23,Tuesday,Sunny,0,0,4
2025-08-13,0,Wednesday,Cloudy,1,0,6
2025-08-13,1,Wednesday,Cloudy,1,0,2
2025-08-13,2,Wednesday,Cloudy,1,0,7
2025-08-13,3,Wednesday,Cloudy,1,0,2
2025-08-13,4,Wednesday,Cloudy,1,0,9
2025-08-13,5,Wednesday,Cloudy,1,0,7
2025-08-13,6,Wednesday,Cloudy,1,0,1
2025-08-13,7,Wednesday,Cloudy,1,0,11
2025-08-13,8,Wednesday,Cloudy,1,0,11
2025-08-13,9,Wednesday,Cloudy,1,0,9
2025-08-13,10,Wednesday,Cloudy,1,0,10
2025-08-13,11,Wednesday,Cloudy,1,0,5
2025-08-13,12,Wednesday,Cloudy,1,0,52
2025-08-13,13,Wednesday,Cloudy,1,0,46
2025-08-13,14,Wednesday,Cloudy,1,0,44
2025-08-13,15,Wednesday,Cloudy,1,0,10
2025-08-13,16,Wednesday,Cloudy,1,0,1
2025-08-13,17,Wednesday,Cloudy,1,0,11
2025-08-13,18,Wednesday,Cloudy,1,0,72
2025-08-13,19,Wednesday,Cloudy,1,0,68
2025-08-13,20,Wednesday,Cloudy,1,0,73
2025-08-13,21,Wednesday,Cloudy,1,0,76
2025-08-13,22,Wednesday,Cloudy,1,0,2
2025-08-13,23,Wednesday,Cloudy,1,0,4
2025-08-14,0,Thursday,Cloudy,0,0,9
2025-08-14,1,Thursday,Cloudy,0,0,6
2025-08-14,2,Thursday,Cloudy,0,0,2
2025-08-14,3,Thursday,Cloudy,0,0,8
2025-08-14,4,Thursday,Cloudy,0,0,2
2025-08-14,5,Thursday,Cloudy,0,0,0
2025-08-14,6,Thursday,Cloudy,0,0,5
2025-08-14,7,Thursday,Cloudy,0,0,7
2025-08-14,8,Thursday,Cloudy,0,0,0
2025-08-14,9,Thursday,Cloudy,0,0,1
2025-08-14,10,Thursday,Cloudy,0,0,4
2025-08-14,11,Thursday,Cloudy,0,0,4
2025-08-14,12,Thursday,Cloudy,0,0,41
2025-08-14,13,Thursday,Cloudy,0,0,39
2025-08-14,14,Thursday,Cloudy,0,0,42
2025-08-14,15,Thursday,Cloudy,0,0,0
2025-08-14,16,Thursday,Cloudy,0,0,7
2025-08-14,17,Thursday,Cloudy,0,0,4
2025-08-14,18,Thursday,Cloudy,0,0,56
2025-08-14,19,Thursday,Cloudy,0,0,59
2025-08-14,20,Thursday,Cloudy,0,0,65
2025-08-14,21,Thursday,Cloudy,0,0,62
2025-08-14,22,Thursday,Cloudy,0,0,7
2025-08-14,23,Thursday,Cloudy,0,0,6
2025-08-15,0,Friday,Cloudy,1,0,2
2025-08-15,1,Friday,Cloudy,1,0,6
2025-08-15,2,Friday,Cloudy,1,0,5
2025-08-15,3,Friday,Cloudy,1,0,3
2025-08-15,4,Friday,Cloudy,1,0,2
2025-08-15,5,Friday,Cloudy,1,0,2
2025-08-15,6,Friday,Cloudy,1,0,11
2025-08-15,7,Friday,Cloudy,1,0,2
2025-08-15,8,Friday,Cloudy,1,0,11
2025-08-15,9,Friday,Cloudy,1,0,3
2025-08-15,10,Friday,Cloudy,1,0,7
2025-08-15,11,Friday,Cloudy,1,0,11
2025-08-15,12,Friday,Cloudy,1,0,45
2025-08-15,13,Friday,Cloudy,1,0,45
2025-08-15,14,Friday,Cloudy,1,0,43
2025-08-15,15,Friday,Cloudy,1,0,4
2025-08-15,16,Friday,Cloudy,1,0,10
2025-08-15,17,Friday,Cloudy,1,0,4
2025-08-15,18,Friday,Cloudy,1,0,76
2025-08-15,19,Friday,Cloudy,1,0,76
2025-08-15,20,Friday,Cloudy,1,0,67
2025-08-15,21,Friday,Cloudy,1,0,68
2025-08-15,22,Friday,Cloudy,1,0,2
2025-08-15,23,Friday,Cloudy,1,0,3
2025-08-16,0,Saturday,Sunny,1,0,29
2025-08-16,1,Saturday,Sunny,1,0,35
2025-08-16,2,Saturday,Sunny,1,0,30
2025-08-16,3,Saturday,Sunny,1,0,31
2025-08-16,4,Saturday,Sunny,1,0,36
2025-08-16,5,Saturday,Sunny,1,0,28
2025-08-16,6,Saturday,Sunny,1,0,32
2025-08-16,7,Saturday,Sunny,1,0,38
2025-08-16,8,Saturday,Sunny,1,0,28
2025-08-16,9,Saturday,Sunny,1,0,34
2025-08-16,10,Saturday,Sunny,1,0,37
2025-08-16,11,Saturday,Sunny,1,0,31
2025-08-16,12,Saturday,Sunny,1,0,83
2025-08-16,13,Saturday,Sunny,1,0,82
2025-08-16,14,Saturday,Sunny,1,0,74
2025-08-16,15,Saturday,Sunny,1,0,32
2025-08-16,16,Saturday,Sunny,1,0,34
2025-08-16,17,Saturday,Sunny,1,0,35
2025-08-16,18,Saturday,Sunny,1,0,104
2025-08-16,19,Saturday,Sunny,1,0,103
2025-08-16,20,Saturday,Sunny,1,0,109
2025-08-16,21,Saturday,Sunny,1,0,111
2025-08-16,22,Saturday,Sunny,1,0,32
2025-08-16,23,Saturday,Sunny,1,0,38
2025-08-17,0,Sunday,Rain,1,1,30
2025-08-17,1,Sunday,Rain,1,1,31
2025-08-17,2,Sunday,Rain,1,1,26
2025-08-17,3,Sunday,Rain,1,1,29
2025-08-17,4,Sunday,Rain,1,1,34
2025-08-17,5,Sunday,Rain,1,1,28
2025-08-17,6,Sunday,Rain,1,1,30
2025-08-17,7,Sunday,Rain,1,1,35
2025-08-17,8,Sunday,Rain,1,1,35
2025-08-17,9,Sunday,Rain,1,1,27
2025-08-17,10,Sunday,Rain,1,1,35
2025-08-17,11,Sunday,Rain,1,1,36
2025-08-17,12,Sunday,Rain,1,1,74
2025-08-17,13,Sunday,Rain,1,1,73
2025-08-17,14,Sunday,Rain,1,1,80
2025-08-17,15,Sunday,Rain,1,1,36
2025-08-17,16,Sunday,Rain,1,1,36
2025-08-17,17,Sunday,Rain,1,1,32
2025-08-17,18,Sunday,Rain,1,1,96
2025-08-17,19,Sunday,Rain,1,1,102
2025-08-17,20,Sunday,Rain,1,1,102
2025-08-17,21,Sunday,Rain,1,1,101
2025-08-17,22,Sunday,Rain,1,1,36
2025-08-17,23,Sunday,Rain,1,1,27
2025-08-18,0,Monday,Rain,1,0,9
2025-08-18,1,Monday,Rain,1,0,1
2025-08-18,2,Monday,Rain,1,0,4
2025-08-18,3,Monday,Rain,1,0,5
2025-08-18,4,Monday,Rain,1,0,10
2025-08-18,5,Monday,Rain,1,0,0
2025-08-18,6,Monday,Rain,1,0,10
2025-08-18,7,Monday,Rain,1,0,1
2025-08-18,8,Monday,Rain,1,0,2
2025-08-18,9,Monday,Rain,1,0,7
2025-08-18,10,Monday,Rain,1,0,1
2025-08-18,11,Monday,Rain,1,0,7
2025-08-18,12,Monday,Rain,1,0,43
2025-08-18,13,Monday,Rain,1,0,36
2025-08-18,14,Monday,Rain,1,0,38
